time;x-coordinate of end of beam;y-coordinate of end of beam
4.88999999999994;-0.019472798255575567;-0.10737375323795845
4.89999999999994;-0.020922884465599298;-0.11090157953412473
4.90999999999994;-0.022323420529223707;-0.11422504546339078
4.9199999999999395;-0.023612327886825164;-0.11718258385909627
4.929999999999939;-0.02474425881941351;-0.11969731099706461
4.939999999999939;-0.02567929032156525;-0.12180026825283863
4.949999999999939;-0.026414658770953246;-0.12356627019623057
4.959999999999939;-0.026984092912325314;-0.12501316089262068
4.9699999999999385;-0.027410867059870798;-0.12615906679122543
4.979999999999938;-0.027687946895509248;-0.12700999658368398
4.989999999999938;-0.027834078859684076;-0.12754965937539745
4.999999999999938;-0.027898823339111888;-0.1278065264740421
5.009999999999938;-0.027916930164169552;-0.12786419308789554
5.019999999999937;-0.027918636475110347;-0.12784420707649144
5.029999999999937;-0.02789332129071738;-0.12772751403076807
5.039999999999937;-0.027801313212779115;-0.12738168911830758
5.049999999999937;-0.02762164607915187;-0.12676644608229362
5.0599999999999365;-0.027312181322854696;-0.1258463862396706
5.069999999999936;-0.026821630108967588;-0.12455322629680632
5.079999999999936;-0.02615696898093966;-0.12292398536090637
5.089999999999936;-0.025333309488603004;-0.12101392409894168
5.099999999999936;-0.024325930010854424;-0.11876576558191174
5.1099999999999355;-0.02313337886586183;-0.11609622578915642
5.119999999999935;-0.021789946402542993;-0.11300310788543921
5.129999999999935;-0.020355314371340263;-0.10958888677781001
5.139999999999935;-0.01890728577139611;-0.10598857524490157
5.149999999999935;-0.01749023040370912;-0.10227265126319937
5.159999999999934;-0.016123616466472486;-0.09849870105362996
5.169999999999934;-0.014834252362122853;-0.09470911384917852
5.179999999999934;-0.01362397536033683;-0.09085197015181518
5.189999999999934;-0.012476223824671905;-0.08689364423889956
5.199999999999934;-0.011386753659907005;-0.08292031978034117
5.209999999999933;-0.010356099146822065;-0.07899872163661925
5.219999999999933;-0.009367703453370126;-0.07503989562756098
5.229999999999933;-0.008394050589712411;-0.07092452397341235
5.239999999999933;-0.007415504039155391;-0.06662180520629539
5.2499999999999325;-0.0064283346504703685;-0.062107416416904204
5.259999999999932;-0.005466790811710215;-0.05740908120429743
5.269999999999932;-0.004568803093855089;-0.052658147438648696
5.279999999999932;-0.0037401439319391626;-0.047945558121409076
5.289999999999932;-0.0029952489701895054;-0.04330768760971497
5.299999999999931;-0.0023599433726889684;-0.038742918327150364
5.309999999999931;-0.0018369228332832904;-0.03428432997993686
5.319999999999931;-0.0014106698786748538;-0.0301117869970158
5.329999999999931;-0.0010648882236740955;-0.026336492555492187
5.339999999999931;-0.0007966936636902887;-0.02292501294187037
5.34999999999993;-0.0006010944480956428;-0.019860308798112798
